date,part_id,part_name,quantity_used,stock_on_hand,lead_time_days,unit_cost,seasonal_factor,weekly_factor
2023-08-09,BRA-002,Brake Pads,6,469,7,45.0,0.8154146200110017,1.0
2023-08-09,AIR-003,Air Filter,13,487,5,18.75,0.8154146200110017,1.0
2023-08-09,SPA-004,Spark Plugs,6,454,4,8.5,0.8154146200110017,1.0
2023-08-09,BAT-005,Car Battery,3,494,10,120.0,0.8154146200110017,1.0
2023-08-09,TIR-006,Tire Set,1,498,14,350.0,0.8154146200110017,1.0
2023-08-09,BEL-007,Timing Belt,0,498,21,85.0,0.8154146200110017,1.0
2023-08-09,FLU-008,Transmission Fluid,3,483,6,15.25,0.8154146200110017,1.0
2023-08-09,RAD-009,Radiator Coolant,9,490,4,22.0,0.8154146200110017,1.0
2023-08-09,WIN-010,Windshield Wipers,8,460,3,28.5,0.8154146200110017,1.0
2023-08-10,ENG-001,Engine Oil Filter,23,477,3,12.5,0.8113711556212496,1.0
2023-08-10,BRA-002,Brake Pads,9,491,7,45.0,0.8113711556212496,1.0
2023-08-10,AIR-003,Air Filter,21,472,5,18.75,0.8113711556212496,1.0
2023-08-10,SPA-004,Spark Plugs,7,463,4,8.5,0.8113711556212496,1.0
2023-08-10,BAT-005,Car Battery,2,495,10,120.0,0.8113711556212496,1.0
2023-08-10,TIR-006,Tire Set,2,472,14,350.0,0.8113711556212496,1.0
2023-08-10,BEL-007,Timing Belt,1,473,21,85.0,0.8113711556212496,1.0
2023-08-10,FLU-008,Transmission Fluid,2,482,6,15.25,0.8113711556212496,1.0
2023-08-10,RAD-009,Radiator Coolant,11,455,4,22.0,0.8113711556212496,1.0
2023-08-10,WIN-010,Windshield Wipers,6,454,3,28.5,0.8113711556212496,1.0
2023-08-11,ENG-001,Engine Oil Filter,18,470,3,12.5,0.8073835860290309,1.0
2023-08-11,BRA-002,Brake Pads,8,463,7,45.0,0.8073835860290309,1.0
2023-08-11,AIR-003,Air Filter,15,476,5,18.75,0.8073835860290309,1.0
2023-08-11,SPA-004,Spark Plugs,6,486,4,8.5,0.8073835860290309,1.0
2023-08-11,BAT-005,Car Battery,3,459,10,120.0,0.8073835860290309,1.0
2023-08-11,TIR-006,Tire Set,3,497,14,350.0,0.8073835860290309,1.0
2023-08-11,BEL-007,Timing Belt,0,458,21,85.0,0.8073835860290309,1.0
2023-08-11,FLU-008,Transmission Fluid,3,481,6,15.25,0.8073835860290309,1.0
2023-08-11,RAD-009,Radiator Coolant,10,456,4,22.0,0.8073835860290309,1.0
2023-08-11,WIN-010,Windshield Wipers,5,491,3,28.5,0.8073835860290309,1.0
2023-08-12,ENG-001,Engine Oil Filter,7,452,3,12.5,0.8034530928372745,0.7
2023-08-12,BRA-002,Brake Pads,6,484,7,45.0,0.8034530928372745,0.7
2023-08-12,AIR-003,Air Filter,9,456,5,18.75,0.8034530928372745,0.7
2023-08-12,SPA-004,Spark Plugs,3,462,4,8.5,0.8034530928372745,0.7
2023-08-12,BAT-005,Car Battery,3,486,10,120.0,0.8034530928372745,0.7
2023-08-12,TIR-006,Tire Set,1,486,14,350.0,0.8034530928372745,0.7
2023-08-12,BEL-007,Timing Belt,0,495,21,85.0,0.8034530928372745,0.7
2023-08-12,FLU-008,Transmission Fluid,2,492,6,15.25,0.8034530928372745,0.7
2023-08-12,RAD-009,Radiator Coolant,7,491,4,22.0,0.8034530928372745,0.7
2023-08-12,WIN-010,Windshield Wipers,5,465,3,28.5,0.8034530928372745,0.7
2023-08-13,ENG-001,Engine Oil Filter,12,465,3,12.5,0.79958084073594,0.7
2023-08-13,BRA-002,Brake Pads,5,478,7,45.0,0.79958084073594,0.7
2023-08-13,AIR-003,Air Filter,8,494,5,18.75,0.79958084073594,0.7
2023-08-13,SPA-004,Spark Plugs,4,479,4,8.5,0.79958084073594,0.7
2023-08-13,BAT-005,Car Battery,3,491,10,120.0,0.79958084073594,0.7
2023-08-13,TIR-006,Tire Set,1,491,14,350.0,0.79958084073594,0.7
2023-08-13,BEL-007,Timing Belt,0,485,21,85.0,0.79958084073594,0.7
2023-08-13,FLU-008,Transmission Fluid,2,471,6,15.25,0.79958084073594,0.7
2023-08-13,RAD-009,Radiator Coolant,6,473,4,22.0,0.79958084073594,0.7
2023-08-13,WIN-010,Windshield Wipers,4,476,3,28.5,0.79958084073594,0.7
2023-08-14,ENG-001,Engine Oil Filter,20,486,3,12.5,0.7957679771568953,1.0
2023-08-14,BRA-002,Brake Pads,6,465,7,45.0,0.7957679771568953,1.0
2023-08-14,AIR-003,Air Filter,13,476,5,18.75,0.7957679771568953,1.0
2023-08-14,SPA-004,Spark Plugs,5,483,4,8.5,0.7957679771568953,1.0
2023-08-14,BAT-005,Car Battery,4,497,10,120.0,0.7957679771568953,1.0
2023-08-14,TIR-006,Tire Set,1,482,14,350.0,0.7957679771568953,1.0
2023-08-14,BEL-007,Timing Belt,1,487,21,85.0,0.7957679771568953,1.0
2023-08-14,FLU-008,Transmission Fluid,4,467,6,15.25,0.7957679771568953,1.0
2023-08-14,RAD-009,Radiator Coolant,10,452,4,22.0,0.7957679771568953,1.0
2023-08-14,WIN-010,Windshield Wipers,4,468,3,28.5,0.7957679771568953,1.0
2023-08-15,ENG-001,Engine Oil Filter,15,494,3,12.5,0.7920156319339069,1.0
2023-08-15,BRA-002,Brake Pads,10,479,7,45.0,0.7920156319339069,1.0
2023-08-15,AIR-003,Air Filter,16,469,5,18.75,0.7920156319339069,1.0
2023-08-15,SPA-004,Spark Plugs,6,489,4,8.5,0.7920156319339069,1.0
2023-08-15,BAT-005,Car Battery,4,471,10,120.0,0.7920156319339069,1.0
2023-08-15,TIR-006,Tire Set,2,465,14,350.0,0.7920156319339069,1.0
2023-08-15,BEL-007,Timing Belt,1,468,21,85.0,0.7920156319339069,1.0
2023-08-15,FLU-008,Transmission Fluid,6,481,6,15.25,0.7920156319339069,1.0
2023-08-15,RAD-009,Radiator Coolant,8,482,4,22.0,0.7920156319339069,1.0
2023-08-15,WIN-010,Windshield Wipers,6,486,3,28.5,0.7920156319339069,1.0
2023-08-16,ENG-001,Engine Oil Filter,19,460,3,12.5,0.7883249169678468,1.0
2023-08-16,BRA-002,Brake Pads,10,458,7,45.0,0.7883249169678468,1.0
2023-08-16,AIR-003,Air Filter,13,482,5,18.75,0.7883249169678468,1.0
2023-08-16,SPA-004,Spark Plugs,6,500,4,8.5,0.7883249169678468,1.0
2023-08-16,BAT-005,Car Battery,3,480,10,120.0,0.7883249169678468,1.0
2023-08-16,TIR-006,Tire Set,2,478,14,350.0,0.7883249169678468,1.0
2023-08-16,BEL-007,Timing Belt,1,464,21,85.0,0.7883249169678468,1.0
2023-08-16,FLU-008,Transmission Fluid,5,468,6,15.25,0.7883249169678468,1.0
2023-08-16,RAD-009,Radiator Coolant,9,488,4,22.0,0.7883249169678468,1.0
2023-08-16,WIN-010,Windshield Wipers,7,472,3,28.5,0.7883249169678468,1.0
2023-08-17,ENG-001,Engine Oil Filter,19,471,3,12.5,0.7846969258972115,1.0
2023-08-17,BRA-002,Brake Pads,9,463,7,45.0,0.7846969258972115,1.0
2023-08-17,AIR-003,Air Filter,15,467,5,18.75,0.7846969258972115,1.0
2023-08-17,SPA-004,Spark Plugs,6,492,4,8.5,0.7846969258972115,1.0
2023-08-17,BAT-005,Car Battery,3,479,10,120.0,0.7846969258972115,1.0
2023-08-17,TIR-006,Tire Set,2,496,14,350.0,0.7846969258972115,1.0
2023-08-17,BEL-007,Timing Belt,0,456,21,85.0,0.7846969258972115,1.0
2023-08-17,FLU-008,Transmission Fluid,3,463,6,15.25,0.7846969258972115,1.0
2023-08-17,RAD-009,Radiator Coolant,8,452,4,22.0,0.7846969258972115,1.0
2023-08-17,WIN-010,Windshield Wipers,7,461,3,28.5,0.7846969258972115,1.0
2023-08-18,ENG-001,Engine Oil Filter,12,459,3,12.5,0.7811327337740537,1.0
2023-08-18,BRA-002,Brake Pads,9,491,7,45.0,0.7811327337740537,1.0
2023-08-18,AIR-003,Air Filter,11,488,5,18.75,0.7811327337740537,1.0
2023-08-18,SPA-004,Spark Plugs,7,477,4,8.5,0.7811327337740537,1.0
2023-08-18,BAT-005,Car Battery,3,463,10,120.0,0.7811327337740537,1.0
2023-08-18,TIR-006,Tire Set,1,453,14,350.0,0.7811327337740537,1.0
2023-08-18,BEL-007,Timing Belt,1,456,21,85.0,0.7811327337740537,1.0
2023-08-18,FLU-008,Transmission Fluid,3,490,6,15.25,0.7811327337740537,1.0
2023-08-18,RAD-009,Radiator Coolant,12,472,4,22.0,0.7811327337740537,1.0
2023-08-18,WIN-010,Windshield Wipers,6,487,3,28.5,0.7811327337740537,1.0
2023-08-19,ENG-001,Engine Oil Filter,12,492,3,12.5,0.7776333967454213,0.7
2023-08-19,BRA-002,Brake Pads,3,471,7,45.0,0.7776333967454213,0.7
2023-08-19,AIR-003,Air Filter,12,452,5,18.75,0.7776333967454213,0.7
2023-08-19,SPA-004,Spark Plugs,4,452,4,8.5,0.7776333967454213,0.7
2023-08-19,BAT-005,Car Battery,3,468,10,120.0,0.7776333967454213,0.7
2023-08-19,TIR-006,Tire Set,1,486,14,350.0,0.7776333967454213,0.7
2023-08-19,BEL-007,Timing Belt,0,481,21,85.0,0.7776333967454213,0.7
2023-08-19,FLU-008,Transmission Fluid,2,500,6,15.25,0.7776333967454213,0.7
2023-08-19,RAD-009,Radiator Coolant,9,480,4,22.0,0.7776333967454213,0.7
2023-08-19,WIN-010,Windshield Wipers,3,485,3,28.5,0.7776333967454213,0.7
2023-08-20,ENG-001,Engine Oil Filter,13,480,3,12.5,0.7741999517403975,0.7
2023-08-20,BRA-002,Brake Pads,7,500,7,45.0,0.7741999517403975,0.7
2023-08-20,AIR-003,Air Filter,9,478,5,18.75,0.7741999517403975,0.7
2023-08-20,SPA-004,Spark Plugs,4,491,4,8.5,0.7741999517403975,0.7
2023-08-20,BAT-005,Car Battery,1,478,10,120.0,0.7741999517403975,0.7
2023-08-20,TIR-006,Tire Set,1,474,14,350.0,0.7741999517403975,0.7
2023-08-20,BEL-007,Timing Belt,0,470,21,85.0,0.7741999517403975,0.7
2023-08-20,FLU-008,Transmission Fluid,2,492,6,15.25,0.7741999517403975,0.7
2023-08-20,RAD-009,Radiator Coolant,6,480,4,22.0,0.7741999517403975,0.7
2023-08-20,WIN-010,Windshield Wipers,6,452,3,28.5,0.7741999517403975,0.7
2023-08-21,ENG-001,Engine Oil Filter,25,461,3,12.5,0.7708334161628372,1.0
2023-08-21,BRA-002,Brake Pads,7,498,7,45.0,0.7708334161628372,1.0
2023-08-21,AIR-003,Air Filter,10,490,5,18.75,0.7708334161628372,1.0
2023-08-21,SPA-004,Spark Plugs,7,491,4,8.5,0.7708334161628372,1.0
2023-08-21,BAT-005,Car Battery,4,477,10,120.0,0.7708334161628372,1.0
2023-08-21,TIR-006,Tire Set,2,456,14,350.0,0.7708334161628372,1.0
2023-08-21,BEL-007,Timing Belt,1,473,21,85.0,0.7708334161628372,1.0
2023-08-21,FLU-008,Transmission Fluid,4,451,6,15.25,0.7708334161628372,1.0
2023-08-21,RAD-009,Radiator Coolant,14,484,4,22.0,0.7708334161628372,1.0
2023-08-21,WIN-010,Windshield Wipers,5,485,3,28.5,0.7708334161628372,1.0
2023-08-22,ENG-001,Engine Oil Filter,19,456,3,12.5,0.7675347875898878,1.0
2023-08-22,BRA-002,Brake Pads,11,489,7,45.0,0.7675347875898878,1.0
2023-08-22,AIR-003,Air Filter,13,475,5,18.75,0.7675347875898878,1.0
2023-08-22,SPA-004,Spark Plugs,4,469,4,8.5,0.7675347875898878,1.0
2023-08-22,BAT-005,Car Battery,3,483,10,120.0,0.7675347875898878,1.0
2023-08-22,TIR-006,Tire Set,1,464,14,350.0,0.7675347875898878,1.0
2023-08-22,BEL-007,Timing Belt,1,459,21,85.0,0.7675347875898878,1.0
2023-08-22,FLU-008,Transmission Fluid,4,464,6,15.25,0.7675347875898878,1.0
2023-08-22,RAD-009,Radiator Coolant,14,496,4,22.0,0.7675347875898878,1.0
2023-08-22,WIN-010,Windshield Wipers,7,488,3,28.5,0.7675347875898878,1.0
2023-08-23,ENG-001,Engine Oil Filter,19,487,3,12.5,0.7643050434763856,1.0
2023-08-23,BRA-002,Brake Pads,8,488,7,45.0,0.7643050434763856,1.0
2023-08-23,AIR-003,Air Filter,14,466,5,18.75,0.7643050434763856,1.0
2023-08-23,SPA-004,Spark Plugs,5,473,4,8.5,0.7643050434763856,1.0
2023-08-23,BAT-005,Car Battery,3,467,10,120.0,0.7643050434763856,1.0
2023-08-23,TIR-006,Tire Set,2,493,14,350.0,0.7643050434763856,1.0
2023-08-23,BEL-007,Timing Belt,1,483,21,85.0,0.7643050434763856,1.0
2023-08-23,FLU-008,Transmission Fluid,4,468,6,15.25,0.7643050434763856,1.0
2023-08-23,RAD-009,Radiator Coolant,14,493,4,22.0,0.7643050434763856,1.0
2023-08-23,WIN-010,Windshield Wipers,6,486,3,28.5,0.7643050434763856,1.0
2023-08-24,ENG-001,Engine Oil Filter,13,477,3,12.5,0.7611451408652155,1.0
2023-08-24,BRA-002,Brake Pads,9,458,7,45.0,0.7611451408652155,1.0
2023-08-24,AIR-003,Air Filter,11,472,5,18.75,0.7611451408652155,1.0
2023-08-24,SPA-004,Spark Plugs,5,471,4,8.5,0.7611451408652155,1.0
2023-08-24,BAT-005,Car Battery,4,464,10,120.0,0.7611451408652155,1.0
2023-08-24,TIR-006,Tire Set,2,493,14,350.0,0.7611451408652155,1.0
2023-08-24,BEL-007,Timing Belt,1,473,21,85.0,0.7611451408652155,1.0
2023-08-24,FLU-008,Transmission Fluid,3,491,6,15.25,0.7611451408652155,1.0
2023-08-24,RAD-009,Radiator Coolant,12,486,4,22.0,0.7611451408652155,1.0
2023-08-24,WIN-010,Windshield Wipers,6,485,3,28.5,0.7611451408652155,1.0
2023-08-25,ENG-001,Engine Oil Filter,21,497,3,12.5,0.7580560161037166,1.0
2023-08-25,BRA-002,Brake Pads,6,485,7,45.0,0.7580560161037166,1.0
2023-08-25,AIR-003,Air Filter,12,457,5,18.75,0.7580560161037166,1.0
2023-08-25,SPA-004,Spark Plugs,6,494,4,8.5,0.7580560161037166,1.0
2023-08-25,BAT-005,Car Battery,2,481,10,120.0,0.7580560161037166,1.0
2023-08-25,TIR-006,Tire Set,1,489,14,350.0,0.7580560161037166,1.0
2023-08-25,BEL-007,Timing Belt,0,482,21,85.0,0.7580560161037166,1.0
2023-08-25,FLU-008,Transmission Fluid,5,465,6,15.25,0.7580560161037166,1.0
2023-08-25,RAD-009,Radiator Coolant,12,454,4,22.0,0.7580560161037166,1.0
2023-08-25,WIN-010,Windshield Wipers,4,486,3,28.5,0.7580560161037166,1.0
2023-08-26,ENG-001,Engine Oil Filter,8,466,3,12.5,0.7550385845662253,0.7
2023-08-26,BRA-002,Brake Pads,7,498,7,45.0,0.7550385845662253,0.7
2023-08-26,AIR-003,Air Filter,11,486,5,18.75,0.7550385845662253,0.7
2023-08-26,SPA-004,Spark Plugs,2,457,4,8.5,0.7550385845662253,0.7
2023-08-26,BAT-005,Car Battery,2,462,10,120.0,0.7550385845662253,0.7
2023-08-26,TIR-006,Tire Set,1,483,14,350.0,0.7550385845662253,0.7
2023-08-26,BEL-007,Timing Belt,0,490,21,85.0,0.7550385845662253,0.7
2023-08-26,FLU-008,Transmission Fluid,3,451,6,15.25,0.7550385845662253,0.7
2023-08-26,RAD-009,Radiator Coolant,8,480,4,22.0,0.7550385845662253,0.7
2023-08-26,WIN-010,Windshield Wipers,5,452,3,28.5,0.7550385845662253,0.7
2023-08-27,ENG-001,Engine Oil Filter,18,469,3,12.5,0.7520937403828272,0.7
2023-08-27,BRA-002,Brake Pads,4,494,7,45.0,0.7520937403828272,0.7
2023-08-27,AIR-003,Air Filter,10,454,5,18.75,0.7520937403828272,0.7
2023-08-27,SPA-004,Spark Plugs,3,454,4,8.5,0.7520937403828272,0.7
2023-08-27,BAT-005,Car Battery,2,484,10,120.0,0.7520937403828272,0.7
2023-08-27,TIR-006,Tire Set,1,456,14,350.0,0.7520937403828272,0.7
2023-08-27,BEL-007,Timing Belt,0,464,21,85.0,0.7520937403828272,0.7
2023-08-27,FLU-008,Transmission Fluid,2,497,6,15.25,0.7520937403828272,0.7
2023-08-27,RAD-009,Radiator Coolant,8,455,4,22.0,0.7520937403828272,0.7
2023-08-27,WIN-010,Windshield Wipers,4,469,3,28.5,0.7520937403828272,0.7
2023-08-28,ENG-001,Engine Oil Filter,11,495,3,12.5,0.7492223561744091,1.0
2023-08-28,BRA-002,Brake Pads,8,462,7,45.0,0.7492223561744091,1.0
2023-08-28,AIR-003,Air Filter,14,454,5,18.75,0.7492223561744091,1.0
2023-08-28,SPA-004,Spark Plugs,5,498,4,8.5,0.7492223561744091,1.0
2023-08-28,BAT-005,Car Battery,5,455,10,120.0,0.7492223561744091,1.0
2023-08-28,TIR-006,Tire Set,1,461,14,350.0,0.7492223561744091,1.0
2023-08-28,BEL-007,Timing Belt,1,457,21,85.0,0.7492223561744091,1.0
2023-08-28,FLU-008,Transmission Fluid,4,472,6,15.25,0.7492223561744091,1.0
2023-08-28,RAD-009,Radiator Coolant,15,470,4,22.0,0.7492223561744091,1.0
2023-08-28,WIN-010,Windshield Wipers,7,461,3,28.5,0.7492223561744091,1.0
2023-08-29,ENG-001,Engine Oil Filter,15,491,3,12.5,0.7464252827940809,1.0
2023-08-29,BRA-002,Brake Pads,10,485,7,45.0,0.7464252827940809,1.0
2023-08-29,AIR-003,Air Filter,14,454,5,18.75,0.7464252827940809,1.0
2023-08-29,SPA-004,Spark Plugs,8,498,4,8.5,0.7464252827940809,1.0
2023-08-29,BAT-005,Car Battery,3,486,10,120.0,0.7464252827940809,1.0
2023-08-29,TIR-006,Tire Set,2,495,14,350.0,0.7464252827940809,1.0
2023-08-29,BEL-007,Timing Belt,1,469,21,85.0,0.7464252827940809,1.0
2023-08-29,FLU-008,Transmission Fluid,4,483,6,15.25,0.7464252827940809,1.0
2023-08-29,RAD-009,Radiator Coolant,10,479,4,22.0,0.7464252827940809,1.0
2023-08-29,WIN-010,Windshield Wipers,4,469,3,28.5,0.7464252827940809,1.0
2023-08-30,ENG-001,Engine Oil Filter,20,474,3,12.5,0.743703349075052,1.0
2023-08-30,BRA-002,Brake Pads,11,500,7,45.0,0.743703349075052,1.0
2023-08-30,AIR-003,Air Filter,21,480,5,18.75,0.743703349075052,1.0
2023-08-30,SPA-004,Spark Plugs,7,451,4,8.5,0.743703349075052,1.0
2023-08-30,BAT-005,Car Battery,4,498,10,120.0,0.743703349075052,1.0
2023-08-30,TIR-006,Tire Set,2,490,14,350.0,0.743703349075052,1.0
2023-08-30,BEL-007,Timing Belt,0,467,21,85.0,0.743703349075052,1.0
2023-08-30,FLU-008,Transmission Fluid,4,458,6,15.25,0.743703349075052,1.0
2023-08-30,RAD-009,Radiator Coolant,11,468,4,22.0,0.743703349075052,1.0
2023-08-30,WIN-010,Windshield Wipers,6,451,3,28.5,0.743703349075052,1.0
2023-08-31,ENG-001,Engine Oil Filter,22,474,3,12.5,0.7410573615850266,1.0
2023-08-31,BRA-002,Brake Pads,8,495,7,45.0,0.7410573615850266,1.0
2023-08-31,AIR-003,Air Filter,16,479,5,18.75,0.7410573615850266,1.0
2023-08-31,SPA-004,Spark Plugs,7,483,4,8.5,0.7410573615850266,1.0
2023-08-31,BAT-005,Car Battery,3,500,10,120.0,0.7410573615850266,1.0
2023-08-31,TIR-006,Tire Set,2,470,14,350.0,0.7410573615850266,1.0
2023-08-31,BEL-007,Timing Belt,1,492,21,85.0,0.7410573615850266,1.0
2023-08-31,FLU-008,Transmission Fluid,3,485,6,15.25,0.7410573615850266,1.0
2023-08-31,RAD-009,Radiator Coolant,11,500,4,22.0,0.7410573615850266,1.0
2023-08-31,WIN-010,Windshield Wipers,8,476,3,28.5,0.7410573615850266,1.0
2023-09-01,ENG-001,Engine Oil Filter,15,494,3,12.5,0.7384881043872036,1.0
2023-09-01,BRA-002,Brake Pads,7,454,7,45.0,0.7384881043872036,1.0
2023-09-01,AIR-003,Air Filter,12,463,5,18.75,0.7384881043872036,1.0
2023-09-01,SPA-004,Spark Plugs,4,485,4,8.5,0.7384881043872036,1.0
2023-09-01,BAT-005,Car Battery,3,491,10,120.0,0.7384881043872036,1.0
2023-09-01,TIR-006,Tire Set,2,474,14,350.0,0.7384881043872036,1.0
2023-09-01,BEL-007,Timing Belt,1,480,21,85.0,0.7384881043872036,1.0
2023-09-01,FLU-008,Transmission Fluid,5,463,6,15.25,0.7384881043872036,1.0
2023-09-01,RAD-009,Radiator Coolant,7,489,4,22.0,0.7384881043872036,1.0
2023-09-01,WIN-010,Windshield Wipers,7,492,3,28.5,0.7384881043872036,1.0
2023-09-02,ENG-001,Engine Oil Filter,11,458,3,12.5,0.7359963388079394,0.7
2023-09-02,BRA-002,Brake Pads,7,456,7,45.0,0.7359963388079394,0.7
2023-09-02,AIR-003,Air Filter,12,485,5,18.75,0.7359963388079394,0.7
2023-09-02,SPA-004,Spark Plugs,3,468,4,8.5,0.7359963388079394,0.7
2023-09-02,BAT-005,Car Battery,3,451,10,120.0,0.7359963388079394,0.7
2023-09-02,TIR-006,Tire Set,1,484,14,350.0,0.7359963388079394,0.7
2023-09-02,BEL-007,Timing Belt,0,466,21,85.0,0.7359963388079394,0.7
2023-09-02,FLU-008,Transmission Fluid,4,485,6,15.25,0.7359963388079394,0.7
2023-09-02,RAD-009,Radiator Coolant,9,469,4,22.0,0.7359963388079394,0.7
2023-09-02,WIN-010,Windshield Wipers,4,497,3,28.5,0.7359963388079394,0.7
2023-09-03,ENG-001,Engine Oil Filter,10,497,3,12.5,0.7335828032111521,0.7
2023-09-03,BRA-002,Brake Pads,4,476,7,45.0,0.7335828032111521,0.7
2023-09-03,AIR-003,Air Filter,8,453,5,18.75,0.7335828032111521,0.7
2023-09-03,SPA-004,Spark Plugs,5,478,4,8.5,0.7335828032111521,0.7
2023-09-03,BAT-005,Car Battery,3,468,10,120.0,0.7335828032111521,0.7
2023-09-03,TIR-006,Tire Set,1,484,14,350.0,0.7335828032111521,0.7
2023-09-03,BEL-007,Timing Belt,1,490,21,85.0,0.7335828032111521,0.7
2023-09-03,FLU-008,Transmission Fluid,3,483,6,15.25,0.7335828032111521,0.7
2023-09-03,RAD-009,Radiator Coolant,8,460,4,22.0,0.7335828032111521,0.7
2023-09-03,WIN-010,Windshield Wipers,3,491,3,28.5,0.7335828032111521,0.7
2023-09-04,ENG-001,Engine Oil Filter,22,490,3,12.5,0.7312482127795273,1.0
2023-09-04,BRA-002,Brake Pads,8,478,7,45.0,0.7312482127795273,1.0
2023-09-04,AIR-003,Air Filter,12,481,5,18.75,0.7312482127795273,1.0
2023-09-04,SPA-004,Spark Plugs,7,465,4,8.5,0.7312482127795273,1.0
2023-09-04,BAT-005,Car Battery,4,475,10,120.0,0.7312482127795273,1.0
2023-09-04,TIR-006,Tire Set,2,459,14,350.0,0.7312482127795273,1.0
2023-09-04,BEL-007,Timing Belt,0,473,21,85.0,0.7312482127795273,1.0
2023-09-04,FLU-008,Transmission Fluid,3,498,6,15.25,0.7312482127795273,1.0
2023-09-04,RAD-009,Radiator Coolant,13,469,4,22.0,0.7312482127795273,1.0
2023-09-04,WIN-010,Windshield Wipers,6,494,3,28.5,0.7312482127795273,1.0
2023-09-05,ENG-001,Engine Oil Filter,19,471,3,12.5,0.7289932593025947,1.0
2023-09-05,BRA-002,Brake Pads,12,464,7,45.0,0.7289932593025947,1.0
2023-09-05,AIR-003,Air Filter,9,456,5,18.75,0.7289932593025947,1.0
2023-09-05,SPA-004,Spark Plugs,7,460,4,8.5,0.7289932593025947,1.0
2023-09-05,BAT-005,Car Battery,3,477,10,120.0,0.7289932593025947,1.0
2023-09-05,TIR-006,Tire Set,2,461,14,350.0,0.7289932593025947,1.0
2023-09-05,BEL-007,Timing Belt,0,471,21,85.0,0.7289932593025947,1.0
2023-09-05,FLU-008,Transmission Fluid,4,458,6,15.25,0.7289932593025947,1.0
2023-09-05,RAD-009,Radiator Coolant,5,498,4,22.0,0.7289932593025947,1.0
2023-09-05,WIN-010,Windshield Wipers,7,470,3,28.5,0.7289932593025947,1.0
2023-09-06,ENG-001,Engine Oil Filter,13,496,3,12.5,0.7268186109717352,1.0
2023-09-06,BRA-002,Brake Pads,6,491,7,45.0,0.7268186109717352,1.0
2023-09-06,AIR-003,Air Filter,14,460,5,18.75,0.7268186109717352,1.0
2023-09-06,SPA-004,Spark Plugs,6,482,4,8.5,0.7268186109717352,1.0
2023-09-06,BAT-005,Car Battery,3,466,10,120.0,0.7268186109717352,1.0
2023-09-06,TIR-006,Tire Set,1,473,14,350.0,0.7268186109717352,1.0
2023-09-06,BEL-007,Timing Belt,1,474,21,85.0,0.7268186109717352,1.0
2023-09-06,FLU-008,Transmission Fluid,4,459,6,15.25,0.7268186109717352,1.0
2023-09-06,RAD-009,Radiator Coolant,12,488,4,22.0,0.7268186109717352,1.0
2023-09-06,WIN-010,Windshield Wipers,3,477,3,28.5,0.7268186109717352,1.0
2023-09-07,ENG-001,Engine Oil Filter,19,476,3,12.5,0.7247249121821819,1.0
2023-09-07,BRA-002,Brake Pads,8,473,7,45.0,0.7247249121821819,1.0
2023-09-07,AIR-003,Air Filter,18,483,5,18.75,0.7247249121821819,1.0
2023-09-07,SPA-004,Spark Plugs,6,473,4,8.5,0.7247249121821819,1.0
2023-09-07,BAT-005,Car Battery,4,489,10,120.0,0.7247249121821819,1.0
2023-09-07,TIR-006,Tire Set,1,488,14,350.0,0.7247249121821819,1.0
2023-09-07,BEL-007,Timing Belt,1,481,21,85.0,0.7247249121821819,1.0
2023-09-07,FLU-008,Transmission Fluid,4,480,6,15.25,0.7247249121821819,1.0
2023-09-07,RAD-009,Radiator Coolant,11,487,4,22.0,0.7247249121821819,1.0
2023-09-07,WIN-010,Windshield Wipers,7,462,3,28.5,0.7247249121821819,1.0
2023-09-08,ENG-001,Engine Oil Filter,14,486,3,12.5,0.722712783342072,1.0
2023-09-08,BRA-002,Brake Pads,6,455,7,45.0,0.722712783342072,1.0
2023-09-08,AIR-003,Air Filter,15,482,5,18.75,0.722712783342072,1.0
2023-09-08,SPA-004,Spark Plugs,7,453,4,8.5,0.722712783342072,1.0
2023-09-08,BAT-005,Car Battery,4,475,10,120.0,0.722712783342072,1.0
2023-09-08,TIR-006,Tire Set,2,465,14,350.0,0.722712783342072,1.0
2023-09-08,BEL-007,Timing Belt,0,483,21,85.0,0.722712783342072,1.0
2023-09-08,FLU-008,Transmission Fluid,3,483,6,15.25,0.722712783342072,1.0
2023-09-08,RAD-009,Radiator Coolant,15,471,4,22.0,0.722712783342072,1.0
2023-09-08,WIN-010,Windshield Wipers,6,474,3,28.5,0.722712783342072,1.0
2023-09-09,ENG-001,Engine Oil Filter,15,478,3,12.5,0.7207828206886062,0.7
2023-09-09,BRA-002,Brake Pads,6,485,7,45.0,0.7207828206886062,0.7
2023-09-09,AIR-003,Air Filter,8,500,5,18.75,0.7207828206886062,0.7
2023-09-09,SPA-004,Spark Plugs,6,470,4,8.5,0.7207828206886062,0.7
2023-09-09,BAT-005,Car Battery,2,453,10,120.0,0.7207828206886062,0.7
2023-09-09,TIR-006,Tire Set,1,500,14,350.0,0.7207828206886062,0.7
2023-09-09,BEL-007,Timing Belt,0,461,21,85.0,0.7207828206886062,0.7
2023-09-09,FLU-008,Transmission Fluid,2,473,6,15.25,0.7207828206886062,0.7
2023-09-09,RAD-009,Radiator Coolant,8,456,4,22.0,0.7207828206886062,0.7
2023-09-09,WIN-010,Windshield Wipers,5,494,3,28.5,0.7207828206886062,0.7
